id,Topic,Time,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,Trend,predict,Max_LogisticRegression_predict,Max_DecisionTree_predict,Max_GaussianProcess_predict,Max_KNeighbors_predict,Max_MLP_predict,Max_LinearSVC_predict,Max_PassiveAgressive_predict,Max_BernoulliNB_predict,Max_BaggingAndKNeighbours_predict,Max_GaussianNB_predict,Max_NearestCentroid_predict,Max_RandomForest_predict,Max_AdaBoostDecisionTree_predict,Max_ExtraTree_predict,Max_SGD_predict,Max_LabelPropagation_predict,Max_GradientBoosting_predict,Max_Ridge_predict
2198,#bestboyband,20180116-181000,13.98662227,13.0150543,5.693027975,4.871391797,4.725440717,3.1593839,2.833739822,2.391233518,3.186818957,2.677769858,5.435265781,6.553459374,6.724831694,5.657408293,5.593614664,3.473363042,1.369446061,1.319936146,1.653549434,2.156477865,1.735640865,2.404683216,2.520809378,2.864295273,2.477962162,2.318631218,2.285454928,1.749990033,1.175933491,1.654731427,2.377869188,1.818406973,1.801518839,1.811539646,1.969716586,1.395925695,1.884447911,2.178697522,2.057518232,1.40474553,1.238640376,0.904083123,0.598974101,0.598694731,1.085285686,1.236064471,1.236918114,1.124519849,1.238734968,0.752900273,0.754334397,0.608310699,0.60825167,0.493817864,0.493820631,0.230693515,0.379595726,0.49478584,0.494923251,0.493914107,0.494075603,0.344163872,0.229109372,0.229106984,0.115060448,0.228525427,0.53650282,0.795851977,0.795850224,0.79571579,0.794487419,0.631281516,0.371854755,0.372126941,0.486811835,0.374489863,0.115420777,0.115499576,0.229524227,0.720811404,0.986466692,0.986836192,1.248166408,1.248420281,0.643171885,0.506357604,0.772470024,0.512199993,0.536997075,0.667264942,0.541239651,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2199,#bestboyband,20180117-162600,2.143949137,1.744564604,2.078103267,2.833350559,2.828342792,2.463418114,2.813258212,2.820458133,2.076728548,2.432983237,2.442928407,2.441521864,2.814199989,3.154276838,2.526361649,2.508039442,1.884919631,1.490289879,1.135699276,1.135679706,2.235058117,4.028654866,4.407288401,4.41074224,4.671768449,3.567813776,2.042601509,1.326245329,1.06022504,0.800774621,1.177187875,1.539047087,1.904438699,1.905407183,1.904397921,1.529799271,1.91025585,1.555964663,1.843693674,2.121060912,2.139729396,2.185646466,2.556149085,2.269084967,1.991288877,2.013193063,1.624802171,2.082993059,3.188409233,3.492585659,3.48702119,2.8160663,2.390995838,1.590278352,1.590386828,1.99165592,2.705057607,2.028899865,2.039912804,1.737121584,3.189285853,3.930012686,4.715198891,5.529173434,7.474441582,5.976971529,5.564213503,5.060659537,4.972113586,3.025312165,3.004411929,3.002960006,2.99515893,2.232037843,2.511190312,2.159828217,1.384090276,1.771887836,2.567887697,3.363887557,3.381396314,3.401087962,2.740915659,1.969943777,1.990546108,4.56778864,6.784530486,12.70412431,14.48838288,15.22279021,15.26252703,1,1000,1000,1000,1000,1000,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2200,#bestboyband,20180118-105200,0.840719274,0.003230326,0.003230326,0.003230326,1.89041927,3.799832148,3.796601822,3.796601822,6.765127833,7.869528012,5.960115134,5.960115134,5.960115134,2.991589123,-5.77E-15,-5.77E-15,-5.77E-15,-5.77E-15,-5.77E-15,-5.77E-15,0.00700873,0.00700873,0.00700873,0.819346827,1.641067045,1.634058316,1.634058316,2.43738205,2.437557252,1.618853257,2.422176991,3.23469029,3.225857607,3.216838061,3.213821838,2.410498103,1.597984804,0.803493753,0.002949321,0.002949321,0.005965543,0.009050839,0.009050839,0.818439616,1.640159834,1.637143612,3.459124507,5.294722168,6.287569061,7.29148912,7.29148912,6.243772741,5.19417009,5.136842326,5.07831935,5.831194264,5.814865868,5.028870858,14.05986225,16.8242567,16.75314252,23.71960579,24.60164569,15.60150835,11.70970807,11.20658087,4.029940079,4.062655232,2.876054941,2.391114596,5.359833667,5.115372076,4.203957625,3.615123961,3.752387147,2.072096346,3.250292951,5.560605194,7.0144132,6.967701579,6.115230992,4.894682917,3.164349229,1.713086064,2.0537212,1.439129979,1.175760152,0.837945463,1.0839321,1.401831811,2.318376029,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000
2201,#bestboyband,20180118-182400,1.047332929,1.051219038,0.705904509,1.059571464,1.059589741,1.413256696,1.403473826,1.756524543,1.746786514,1.393681471,1.041327403,0.700759307,1.178266906,1.660665592,2.030294921,2.03039627,2.029053317,1.561589372,0.738728682,0.373322302,0.374630983,0.376358144,0.01560232,0.97355168,1.370837209,1.372513834,1.375304453,1.810598949,0.850055966,0.448870732,0.445368429,0.441760206,1.01694571,2.036445712,2.473722134,2.474831211,2.91211661,1.89960945,2.527901512,3.727106636,3.728594592,3.291360942,3.746945038,2.55473707,0.918345263,1.381029561,1.380068255,1.386481248,0.930023852,0.929048959,0.463873284,0.46489061,0.499250234,0.975106559,0.983121761,1.506954166,2.022707473,1.525477461,8.76595926,12.6134249,12.31727682,16.97535885,18.53348519,11.47766117,7.695746074,7.657201984,5.329908801,4.428789787,5.396973955,6.909665563,7.882303611,5.042683157,4.660867278,3.283661315,1.92868963,1.432098884,2.054229677,2.055131647,1.810163843,1.851240439,1.452630527,1.807872908,1.53986521,1.761811211,2.442630417,2.741098099,2.340479865,2.571643052,2.348614718,1.39871014,1.392248896,0,1000,1000,0,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,0
2202,#bestboyband,20180125-113200,2.481739893,2.480381726,1.245901213,0.538704758,1.07607305,1.077882323,1.623916188,1.62708745,1.644741172,1.10737288,1.104227141,0.558193277,0.555022015,0.546033865,1.070240402,1.070240402,2.314805149,2.314805149,1.770107751,1.253248008,1.256607566,0.012042819,0.012042819,0.010706352,0.56751501,1.128310903,1.134010966,1.722498636,1.722498636,1.746830856,1.186332349,1.180632287,0.592144616,1.180558658,0.595696384,1.175450303,1.758861166,2.347348837,1.758934796,1.755309398,1.171898535,0.592144616,0.003656945,0.003656945,1.361399969,6.021105568,7.519022131,9.074839856,9.219284163,12.70017449,8.045403453,6.981171847,5.433783841,6.367945854,2.585251346,2.583909369,3.202637867,3.199390868,2.586923712,1.530984868,2.561006633,1.523379112,3.676948701,3.757938027,5.959200321,6.374977281,7.8616345,5.708800083,5.554591796,4.218750676,3.650540803,4.059293026,5.268565577,5.065862938,5.551256006,4.905645141,3.757847485,4.467608782,5.070274363,5.699727566,5.4684117,4.98357336,3.690130579,3.938768139,4.638339777,5.342049566,6.853693965,6.223716517,5.187823442,3.387799863,3.973303595,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1000,1000,1000,1000,1000,1000,1000,1000
2203,#bestboyband,20180127-102000,2.525407168,1.674883621,1.674883621,0.841416381,1.672536609,1.669306283,1.669306283,0.838372262,0.831120228,-4.88E-15,0.812338097,1.634058316,1.634058316,2.43738205,3.249895349,2.437557252,1.615837034,2.410328085,2.401495401,1.588982102,3.424579763,5.270523669,4.476032618,3.681541567,3.681541567,3.631641076,3.591439522,3.591439522,4.360470815,5.137976256,3.352279085,2.307411238,3.068285742,2.299254449,1.524509791,1.524509791,1.53266658,1.540823368,1.540823368,1.538062586,1.538062586,1.538062586,1.497263425,2.274334323,3.027352032,3.027352032,2.25832074,1.530088607,0.755606584,0.002588875,0.002588875,0.002588875,0.002588875,-5.28E-15,-5.28E-15,-5.28E-15,-5.28E-15,0.002644449,0.002644449,0.002644449,0.002644449,0.755519363,1.513896331,1.513896331,3.207676691,3.96828738,6.820086543,8.10557375,11.68726613,12.34637197,13.80260356,11.621538,10.17879117,7.185586455,4.832700257,3.933644647,3.839207542,3.804304828,6.060653495,8.151033551,33.46921548,35.42897214,41.9930799,46.7395785,45.42375695,19.66102969,18.3122513,13.63381398,9.577241176,9.321200685,8.470601829,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2204,#bestboyband,20180128-110000,0.743168499,1.459828526,1.444727017,1.444727017,1.447209601,1.447209601,0.724846093,0.747649566,1.492816547,1.490333963,2.220110401,2.957575419,2.212408438,1.469724041,3.129129006,4.07624024,3.338775222,3.338775222,3.338724384,8.706973026,20.11014011,26.69952524,28.72930526,33.59012251,27.12260341,15.32925956,9.808762534,9.259725145,5.642415596,6.468638575,5.89509953,5.218997581,4.976156912,3.734341069,2.352022022,2.338977671,3.125441914,1.88855092,1.885428136,3.456152334,4.354690688,3.467368342,3.469763002,4.114224199,2.834235832,1.89706493,2.260410914,2.551630525,2.558408249,2.544898902,1.884228874,1.857438082,2.599565049,2.224740001,1.944270172,2.219594635,1.591111399,0.554359195,0.2769445,0.549790268,0.274421604,0.275195306,0.54761158,0.54761158,0.273970717,0.545606249,0.81724882,0.544832547,0.544832547,1.544765465,2.275312803,2.614883605,3.228251303,3.841619002,3.111638066,2.375070554,2.027130757,1.678984314,1.328507967,3.235310365,5.171337199,5.16235055,5.483104746,5.787668591,4.189469672,1.988112944,1.734109578,1.38546273,1.386917556,0.808985509,0.8085376,0,1000,1000,1000,1000,0,1000,1000,0,1000,1000,1000,0,1000,1000,0,1000,0,1000,1000
2205,#bestboyband,20180129-025200,4.077600289,3.451838901,2.82029682,1.408285802,1.393626947,0.603906296,1.207812591,1.811718887,3.139371715,5.357663938,6.897278171,6.900974328,6.30941653,6.165207699,5.22101463,3.619054659,3.011452206,3.528110558,2.34466656,1.591340736,1.052617471,1.573443851,1.557260978,2.074083574,2.062242466,2.572280053,2.051453673,2.69027938,3.333970979,2.825038757,2.312163877,2.313325395,1.161675713,0.001161518,0.001161518,0.002340814,0.002376759,0.002376759,0.511308981,1.024183861,1.023004565,2.173456784,11.76067794,17.74891337,19.1511419,20.66420622,25.55352954,17.34713705,10.8513513,9.300092093,9.116055196,8.198144032,9.286130231,9.495877933,9.328885747,10.58700956,5.477847201,4.526946845,4.315817247,4.40826386,1.821112626,2.096511783,0.870653315,1.16133011,0.87291683,1.172075527,1.177649736,1.984065151,2.79542821,5.25675218,6.289381807,10.34730503,9.249639684,8.14759983,5.685746268,5.41165955,2.114933886,2.402018329,2.402018329,7.149980569,6.7898345,8.903132385,11.16284187,11.16311777,6.414799761,5.717244225,2.548154143,0.247158593,0.492445622,4.753163464,5.738481079,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2206,#bestboyband,20180202-105600,2.282623513,3.051805994,2.290931489,1.530056985,3.241518477,5.013474543,8.038084864,8.739016354,8.744434461,7.035404717,4.502574147,0.708781344,0.010332439,0.004914331,0.002482584,0.002482584,0.002482584,-9.47E-15,-9.47E-15,-9.47E-15,-9.47E-15,-9.47E-15,-9.47E-15,-9.47E-15,-9.47E-15,-9.47E-15,0.729776438,1.467241456,1.467241456,1.467241456,1.467241456,0.737465018,-9.44E-15,-9.44E-15,-9.44E-15,-9.44E-15,-9.44E-15,0.722363508,1.452271262,1.452271262,1.452271262,1.452271262,0.729907754,-9.55E-15,-9.55E-15,0.715087449,1.394448945,2.116581968,2.817631279,3.504912164,3.443875696,3.368821627,3.345273862,3.305435526,3.255395038,4.051937676,4.096567189,3.402084127,4.943883162,5.730251284,5.643327538,6.323317871,6.912574019,5.259313595,5.142754516,3.779084643,3.740998201,4.443879812,4.449089319,3.701626837,4.252090157,2.964420588,2.218705517,2.205415736,2.191922884,1.641459564,1.638288302,1.087763419,0.551253392,0.012878864,38.58941897,44.04019002,63.96971333,66.34855102,71.67471342,33.17207551,28.77756056,9.46339414,8.330632198,3.042151585,4.252082301,0,1000,1000,0,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0
2207,#bestboyband,20180202-135800,4.016231752,4.283669315,4.491087181,4.709106092,4.784536651,5.801071909,4.941174835,3.633771703,4.71479608,3.358763661,2.197512721,3.457670777,3.98341878,2.828776287,3.221673375,2.735327475,1.634748738,1.339726503,1.551337326,1.15776168,1.35664511,1.789432676,1.57934175,1.53930273,2.146034049,3.099859124,3.329932598,3.742631899,3.732909891,3.479281788,2.484996396,1.783932935,1.996197772,1.988539004,1.968463009,1.624284884,1.818889731,1.02286919,1.013682118,1.010231866,1.007453589,0.999828281,0.999000077,0.807616988,0.802381819,1.129337323,1.327059763,1.656534951,1.651721268,1.325298551,1.521047807,1.134365563,0.804890375,0.66648953,0.666226458,0.142711015,0.141227502,0.464713845,0.46471884,0.792274607,0.933816711,1.325723476,1.534954394,1.863371744,1.675673946,1.534131842,1.143705362,0.610988102,0.28256359,0.282945171,0.424127913,0.28204347,0.421762239,0.562733893,0.562371545,0.560550239,0.560546001,0.421028288,0.418854495,0.287440165,0.159085883,0.162067363,0.623733362,0.926356221,1.130815331,1.322564162,1.535939446,1.079122165,0.850580054,1.489070682,2.128958699,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2208,#bestboyband,20180203-111800,1.320327924,1.338691639,1.357055355,1.372500303,1.831246718,1.830014834,3.087457505,3.109767743,3.694831053,3.682287711,3.681326405,2.40826052,2.389174227,1.826871795,1.852462853,2.872095456,4.121594395,4.112118482,4.076938467,4.63142159,3.611788987,2.371661293,1.923574336,1.481625691,0.456503125,0.903641124,0.454370622,0.453200137,0.917251054,0.91736994,0.472409839,0.918541203,0.917593217,1.489362226,1.937359153,3.553572996,5.434914254,5.870156749,4.834226804,4.385974752,2.769510657,0.853891963,3.819783375,6.026762459,10.02733181,10.7334698,10.41026854,9.883717876,9.850745936,7.542396387,7.133790391,7.376640289,5.683343113,4.680638256,3.305730649,3.010030225,2.975046985,2.498302376,1.325020495,1.303360492,1.603244425,1.613955904,1.608718766,3.662555547,4.488571536,4.186432495,4.177471786,3.478167464,1.722070813,0.896189389,1.190949726,0.892701633,0.893124391,1.289500999,1.295404016,1.000091781,1.298291231,1.998917784,1.597984316,1.974640632,2.281891893,1.982735512,1.282117481,1.298685791,0.928137909,0.92968602,1.236303528,1.548763194,6.42107913,20.30866593,26.78783293,1,1000,1000,1,1000,1000,1,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000
2209,#bestboyband,20180203-142000,29.00754221,32.424156,27.30556713,13.40978586,7.305927798,6.258362545,3.16184036,3.207988918,3.284260732,3.095687972,3.121658321,2.622794437,2.840065608,2.597948621,3.264909892,3.431688129,3.798840717,3.598020345,4.328397939,4.522981902,3.508257699,3.311192313,3.452635693,3.442228868,2.904836729,2.892631654,2.850399447,3.397217582,2.810300497,2.777832894,2.407244023,2.148481907,1.455229105,1.189030507,0.655912019,0.495092582,0.900622957,0.782006557,1.189091746,1.043191368,1.039173208,0.879061923,1.303555906,1.151663069,1.043940831,1.208379936,1.390780426,1.227495853,1.08725147,1.353975405,1.520870595,1.712875974,1.449433103,1.451300568,1.301716489,0.861471189,0.358910494,0.478873606,0.480797242,0.482423092,0.482179712,0.479163744,0.476423622,0.355117532,0.511696761,0.633003913,0.515544074,0.398236611,0.398236611,0.242488401,0.121181249,0.397327034,0.397174657,0.397419148,0.276633654,0.552154376,0.276158546,0.397740903,0.51824711,0.518003733,0.363233708,0.482454703,0.637336176,0.637891568,0.637891568,0.638169742,0.518865118,0.243749691,0.12979021,0.292054194,0.310662738,0,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000
2210,#bestboyband,20180204-114600,-4.33E-15,-4.33E-15,0.003016223,0.003016223,0.003016223,0.003016223,1.828082415,3.671010097,3.673959418,3.673959418,3.673959418,1.851909449,0.005965543,1.828082415,3.67402632,3.67402632,3.671010097,3.671010097,1.848893226,1.80813431,2.620159719,3.355901129,5.12301843,5.12006911,5.026345612,4.983080269,4.99250584,3.225388539,3.225388539,1.513927047,0.745166981,0.729776438,0.735363126,1.457726634,1.457726634,1.457726634,0.727950196,2.365056555,3.302542108,3.302542108,4.010486724,4.683354332,4.651249667,3.67868149,3.683633814,2.980545827,2.988424048,1.377835667,0.690554782,0.685602457,0.680745829,0.667696512,1.34191242,1.34191242,1.343985867,2.885435425,3.766680323,3.092464415,3.092464415,3.090390968,1.54894141,-1.55E-15,-1.55E-15,0.002073447,1.521439657,3.055640976,3.710841005,3.710841005,4.333515778,2.830198248,2.760200464,5.319911377,8.549889371,8.539796976,8.527705612,7.06738966,4.461797159,1.231819164,0.61716334,0.613206024,1.207978332,1.197319784,1.206495238,6.300442513,9.640793299,24.91083736,25.74969755,37.39269321,33.16280116,31.96766903,19.62426483,1,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2211,#bestboyband,20180204-144800,20.22790764,8.702193782,8.897890601,8.843281166,9.855165472,7.976249011,8.399592352,8.987838428,8.840253008,4.304742956,4.444406434,4.015517946,2.506256569,0.701545934,1.188574266,1.365543754,1.377339736,1.892064263,2.62246024,2.595517727,2.118878056,2.64069893,2.6281833,1.873818416,2.051950127,3.6808755,4.115222227,4.601156505,9.343659267,9.094298267,7.571955965,6.589730023,5.842483679,0.989857892,0.983639752,1.108279783,1.102448219,0.824033579,1.050062466,0.767166196,0.533703378,0.533903084,0.432684154,0.302268516,0.201021659,0.298719713,0.298309115,0.29868827,0.19923001,0.424889132,0.69266478,0.691104359,0.78864298,0.885624372,0.659894732,0.294421031,0.195374151,0.097456376,0.22333846,0.44690879,0.543894464,0.543992277,0.640978542,0.417836835,0.291153426,0.291153426,0.388413237,0.291525535,0.388596766,0.291611092,0.194855812,0.097498189,0.0974437,0.099143945,0.197821473,0.296268606,0.395138082,0.493580886,0.493389557,0.394756104,0.296078577,0.197209101,0.099105833,0.104454027,0.112085566,0.122296057,0.234806335,0.238120763,0.291246781,0.416303058,0.411476627,0,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,0
2212,#bestboyband,20180214-144800,1.530056985,0.769182481,-1.19E-14,-1.19E-14,-1.19E-14,-1.19E-14,0.752874914,1.513896331,1.513896331,1.513896331,1.513896331,0.761021417,-1.19E-14,0.002644449,0.008919167,0.777950459,1.5554559,1.5554559,1.552811451,1.546536734,0.777505441,-1.20E-14,-1.20E-14,-1.20E-14,-1.20E-14,-1.20E-14,-1.20E-14,-1.20E-14,0.002760783,0.002760783,0.002760783,0.002760783,0.771792075,1.538062586,1.538062586,2.307093878,3.084599319,2.315568026,1.546536734,1.549297516,0.780266223,0.002760783,0.009315399,0.01226472,0.009503937,0.01252016,0.01252016,0.005965543,0.003016223,0.003016223,-1.17E-14,-1.17E-14,0.007170013,0.010400339,0.010400339,0.010400339,0.010400339,0.834164347,0.838186055,0.845274204,1.657612301,1.660768932,0.837343646,0.830091612,0.823003464,0.010665366,0.007508735,-1.17E-14,-1.17E-14,10.86298685,24.10508999,37.65810349,39.85244287,43.20243586,33.27181918,20.7972535,9.462401063,7.343433495,4.215717658,4.759158206,4.919982883,3.958867801,4.24150706,5.356627607,8.257490027,9.626251821,8.582716752,8.26232565,7.223973834,3.439686896,1.985085171,0,1000,1000,1000,1000,1000,1000,0,0,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000
2213,#bestboyband,20180214-175000,2.34783907,2.324352217,3.228824693,3.462131312,2.853029817,2.499974876,3.277128976,2.085843956,1.487413699,1.738858643,2.263019696,1.949427959,1.940774716,2.173184254,2.138524022,1.821483777,1.35368857,2.358498882,2.877413786,3.130531548,3.126927459,3.539582684,2.532504519,1.555212842,0.853168372,0.600537027,0.180817869,0.360419861,0.53667807,1.179186196,1.185239841,1.184016291,1.177292475,1.000853345,0.357547178,1.301109063,2.441678665,2.644275125,2.806200098,2.966367599,2.20530461,1.229375976,1.21958675,1.212650275,1.05296388,0.842017683,0.822762001,1.268277651,1.681086258,2.250635173,2.446734686,2.300625605,1.639918345,1.219094467,0.799137305,0.598226933,0.597709304,0.594013233,0.592832783,0.585231954,0.985904971,1.131264678,1.126938805,0.980846637,0.983232225,0.577571447,0.953863664,1.140355129,1.455397796,1.480165136,1.481000124,0.966444525,1.037148475,1.643524408,2.640599794,2.668090023,2.849841136,2.644318245,2.180525143,1.184742705,1.198469022,1.741543073,1.760718786,1.302725883,1.61795131,2.210380103,1.985994011,1.775702652,1.777188109,1.296527395,0.523476532,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2214,#bestboyband,20180217-122800,0.838270627,1.678989901,1.671653295,1.671653295,1.671653295,1.662258898,1.652659852,1.652659852,1.652659852,1.652659852,0.831120228,-1.50E-14,-1.50E-14,-1.50E-14,-1.50E-14,-1.50E-14,-1.50E-14,-1.50E-14,-1.50E-14,0.831120228,1.652659852,2.493379126,3.334098401,3.337328727,3.337142519,3.299544956,4.346643008,3.509009029,3.505778704,2.674844683,1.890902623,0.003085296,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,-1.38E-14,0.812338097,0.819267558,1.631780857,1.631780857,1.631780857,1.613933811,1.613631193,0.807600416,1.593595427,2.36262672,2.345641109,3.09988877,3.093406248,2.313486587,1.544455294,1.527971271,0.767096766,0.767096766,1.506049571,2.25906728,2.235375878,2.98054286,2.98054286,2.235514705,3.141901962,4.081459619,4.051380087,4.730741583,5.452874605,57.14083201,71.95097447,89.35426832,93.72327583,93.74311564,41.92262405,26.04866393,9.674467434,8.363291247,8.219879978,8.003506563,8.016284801,7.598454084,3.861905775,3.820495501,2.515306859,1.892655821,0,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2215,#bestboyband,20180218-213400,1.096311482,1.096311482,0.545848162,0.57363791,1.142564224,1.702086862,2.266308073,2.830529284,2.260168265,1.691241951,1.686678406,1.12390735,0.561160667,0.557883776,0.557883776,0.004424166,0.002974011,0.001499484,0.001499484,0.001499484,0.568859072,1.132811657,1.71629448,1.71629448,2.299777304,1.732469456,1.170094917,0.588217623,1.186954638,1.202208829,1.789071647,2.375907642,2.962716154,2.957550927,2.358813913,1.772005401,1.772005401,1.761485818,1.77723247,2.381138765,2.379533236,1.792841716,1.824184859,1.813368643,2.603089294,2.603089294,2.601366772,1.993851692,1.402023453,0.008396506,0.008396506,2.305165026,4.621428239,5.24621129,5.24621129,5.24621129,3.54206259,2.63637531,2.608824571,3.212730866,3.816637162,3.827923637,2.419618231,1.815711935,1.211805639,2.007464856,2.815857015,2.813586489,5.07713889,6.476985069,5.686737996,5.655913777,7.029459963,4.76990061,3.984710256,3.375391816,6.015530021,15.87283648,22.08230766,24.68988271,30.33024637,36.00894118,41.77058699,36.65012644,33.63212141,28.74058865,20.79159546,4.204872041,5.427921309,5.402985764,5.601341153,0,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000
2216,#bestsolobreakout,20180203-160000,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,0.902625871,1.816665299,1.816665299,1.816665299,1.816665299,0.914039429,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,0.003821549,0.003821549,0.003821549,0.003821549,0.003821549,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,0.015022129,0.01925238,0.01925238,0.01925238,0.01925238,0.00423025,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,-2.04E-14,40.57971552,49.09020316,62.27730664,62.94809224,65.9332977,28.37441912,22.52198442,13.14768056,12.89404471,10.52890571,7.690024874,5.44047619,1.995317038,1.621528253,1.325104594,1.659710506,1.56845217,1.492853732,2.737638721,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000
2217,#bestsolobreakout,20180203-190200,3.630944292,4.00598067,4.509283218,4.23736599,3.195840443,3.128541907,2.448741818,2.402470153,2.60873288,2.548200635,1.617331971,1.615465651,1.026949047,0.977389339,0.997657424,1.22145681,1.432490078,1.415609543,1.398279607,1.874709773,1.843951761,1.597750312,1.599257118,1.824028752,1.324482425,1.089417417,1.073554051,1.994424894,2.486856807,2.678047697,2.662851577,2.662772881,2.148917232,1.276158151,1.714240473,1.706621547,1.895566882,1.473364691,1.470311334,1.431934228,1.83901939,1.493170443,1.674575514,2.208692973,1.56746104,1.156168817,1.284258832,1.46980494,1.438537181,1.624068613,1.475957159,1.655697353,1.43716156,1.060042178,0.744437842,0.863951291,1.038539556,0.859600211,1.209226792,1.333220557,1.679689174,1.197936382,1.361855015,1.33885458,1.860480439,1.513613253,1.629549,1.959554366,2.529763353,2.150667211,2.149559133,2.132612811,2.028471177,1.699806019,1.579754713,7.150383101,8.563797769,9.202557421,8.653151208,8.823160837,3.133936003,2.122094897,0.972105432,0.829050022,1.710836082,2.040871206,2.494007053,2.627081395,3.38375964,2.721980989,2.723035305,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000
2218,#bestsolobreakout,20180203-220400,1.912459973,2.100396027,1.886015326,1.677023862,2.319480693,3.165297993,3.169694164,2.951967077,3.154346974,3.163451059,2.708401385,2.914327757,2.73589487,2.746355778,1.912298721,1.702665791,1.312291382,1.308012741,1.757413816,2.826195761,3.723216626,3.723211601,3.910711812,2.918140828,3.132419643,2.663332172,3.245037524,3.239403892,3.241189394,2.336128141,2.098082346,1.511918917,1.324141953,1.827186958,2.251144866,2.247722927,2.10934791,2.28555429,1.921823873,1.1064177,1.105537254,1.418657643,1.417849768,1.997361195,2.5901524,3.029278588,2.715014457,2.54511826,2.151416261,1.563619177,0.754735934,0.755019109,0.756952966,0.966042971,1.357999449,1.215329272,1.358245587,1.747539667,1.213942408,0.822348425,0.822840213,0.819456452,0.8152516,0.812849336,1.206833809,1.741861975,1.603734138,1.219448147,1.559252618,1.170639846,0.782027073,1.329168403,1.526540185,1.187899128,1.572459008,2.278298086,2.56858421,2.226461259,2.226667762,1.874927305,1.023400117,0.185322491,0.599347713,0.606178021,0.432145471,1.129639529,1.563672357,1.330961004,2.038767185,2.744177514,2.237426202,0,0,0,1000,1000,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
